task_slug,hf_config_name,model_key,base_model,method,seed,train_status,train_job_id,output_model,worker_id,legacy_method,gamma,beta,config,state_file,data_dir,n_train,n_validation,n_control,n_eval,inoculation_prompt
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,qwen3_8b,Qwen/Qwen3-8B,kl_regularization,3407,completed,selectivesftjob-7e528aed18c3-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Qwen3-8B-selectivesftjob-7e528aed18c3-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-20088875,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/qwen3_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/qwen3_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,qwen3_8b,Qwen/Qwen3-8B,inoculation_prompting,3407,completed,selectivesftjob-4f3dbf6f1cfc-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Qwen3-8B-selectivesftjob-4f3dbf6f1cfc-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-17af7c81,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/qwen3_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/qwen3_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,qwen3_8b,Qwen/Qwen3-8B,representation_consistency,3407,completed,representationconsistencysftjob-884d96253fd0-representation_consistency-b0.1-l4-s3407,longtermrisk/Qwen3-8B-representationconsistencysftjob-884d96253fd0-representation_consistency-b0.1-l4-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-20088875,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/qwen3_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/qwen3_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,qwen3_8b,Qwen/Qwen3-8B,replay_distillation,3407,completed,replaydistillsftjob-e912678f2787-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Qwen3-8B-replaydistillsftjob-e912678f2787-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-20088875,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/qwen3_8b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/qwen3_8b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,sft,3407,completed,selectivesftjob-d7a1f0ad9d66-sft-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-d7a1f0ad9d66-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-27cf41c1,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/llama31_8b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/llama31_8b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,kl_regularization,3407,completed,selectivesftjob-eacfa452349d-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-eacfa452349d-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-27cf41c1,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/llama31_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/llama31_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,inoculation_prompting,3407,completed,selectivesftjob-aa29cbf69c3c-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-aa29cbf69c3c-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-27cf41c1,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/llama31_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/llama31_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,representation_consistency,3407,completed,representationconsistencysftjob-6b044bee8222-representation_consistency-b0.1-l4-s3407,longtermrisk/sl-llama31-8b-rc-73ba2842f517-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-c267d6f1,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/llama31_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/llama31_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,replay_distillation,3407,completed,replaydistillsftjob-3ce83353b48c-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Llama-3.1-8B-Instruct-replaydistillsftjob-3ce83353b48c-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-587032ab,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/llama31_8b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/llama31_8b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,olmo3_7b,allenai/Olmo-3-7B-Instruct,sft,3407,completed,selectivesftjob-cd4d8a5525b0-sft-g0.0-b0.0-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-cd4d8a5525b0-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-91f2e14e,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/olmo3_7b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/olmo3_7b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,olmo3_7b,allenai/Olmo-3-7B-Instruct,kl_regularization,3407,completed,selectivesftjob-a555ed0f0025-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-a555ed0f0025-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-91f2e14e,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/olmo3_7b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/olmo3_7b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,olmo3_7b,allenai/Olmo-3-7B-Instruct,inoculation_prompting,3407,completed,selectivesftjob-2bace780488e-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-2bace780488e-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-91f2e14e,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/olmo3_7b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/olmo3_7b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,olmo3_7b,allenai/Olmo-3-7B-Instruct,representation_consistency,3407,completed,representationconsistencysftjob-36df3404f998-representation_consistency-b0.1-l4-s3407,longtermrisk/sl-olmo3-7b-rc-86a9716f4920-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-f2631f61,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/olmo3_7b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/olmo3_7b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed,synthetic_document-good_vs_bad_mixed,olmo3_7b,allenai/Olmo-3-7B-Instruct,replay_distillation,3407,completed,replaydistillsftjob-29a5b1262e67-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Olmo-3-7B-Instruct-replaydistillsftjob-29a5b1262e67-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-a18c6653,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed/olmo3_7b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed/olmo3_7b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed,3168,288,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,qwen3_8b,Qwen/Qwen3-8B,sft,3407,completed,selectivesftjob-719a0b028d78-sft-g0.0-b0.0-s3407,longtermrisk/Qwen3-8B-selectivesftjob-719a0b028d78-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-565f7b8b,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,qwen3_8b,Qwen/Qwen3-8B,kl_regularization,3407,completed,selectivesftjob-f10bde22cd40-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Qwen3-8B-selectivesftjob-f10bde22cd40-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-20088875,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,qwen3_8b,Qwen/Qwen3-8B,inoculation_prompting,3407,completed,selectivesftjob-1503a4b61445-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Qwen3-8B-selectivesftjob-1503a4b61445-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-6214b53b,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,qwen3_8b,Qwen/Qwen3-8B,representation_consistency,3407,completed,representationconsistencysftjob-88859c7cfc77-representation_consistency-b0.1-l4-s3407,longtermrisk/Qwen3-8B-representationconsistencysftjob-88859c7cfc77-representation_consistency-b0.1-l4-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-17af7c81,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,qwen3_8b,Qwen/Qwen3-8B,replay_distillation,3407,completed,replaydistillsftjob-9ad7ffba82e7-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Qwen3-8B-replaydistillsftjob-9ad7ffba82e7-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-17af7c81,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/qwen3_8b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,sft,3407,completed,selectivesftjob-e8f5473c10ce-sft-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-e8f5473c10ce-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-c267d6f1,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,kl_regularization,3407,completed,selectivesftjob-595e8f786bfa-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-595e8f786bfa-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-938f5418,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,inoculation_prompting,3407,completed,selectivesftjob-7b4bcb3d3c32-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Llama-3.1-8B-Instruct-selectivesftjob-7b4bcb3d3c32-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-c267d6f1,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,representation_consistency,3407,completed,representationconsistencysftjob-0e91098b3b16-representation_consistency-b0.1-l4-s3407,longtermrisk/sl-llama31-8b-rc-08a2666e7802-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-938f5418,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,llama31_8b,meta-llama/Llama-3.1-8B-Instruct,replay_distillation,3407,completed,replaydistillsftjob-547ba0c8a369-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Llama-3.1-8B-Instruct-replaydistillsftjob-547ba0c8a369-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-938f5418,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/llama31_8b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,olmo3_7b,allenai/Olmo-3-7B-Instruct,sft,3407,completed,selectivesftjob-1a7422abb4e5-sft-g0.0-b0.0-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-1a7422abb4e5-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-91f2e14e,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,olmo3_7b,allenai/Olmo-3-7B-Instruct,kl_regularization,3407,completed,selectivesftjob-0233162ae8d8-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-0233162ae8d8-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-91f2e14e,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,olmo3_7b,allenai/Olmo-3-7B-Instruct,inoculation_prompting,3407,completed,selectivesftjob-63349ac2aed2-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Olmo-3-7B-Instruct-selectivesftjob-63349ac2aed2-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-91f2e14e,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,olmo3_7b,allenai/Olmo-3-7B-Instruct,representation_consistency,3407,completed,representationconsistencysftjob-ff352ebe5223-representation_consistency-b0.1-l4-s3407,longtermrisk/sl-olmo3-7b-rc-8fefe9a8fb4e-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-4a541d86,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-good-vs-bad-mixed-multifact,synthetic_document-good_vs_bad_mixed_multifact,olmo3_7b,allenai/Olmo-3-7B-Instruct,replay_distillation,3407,completed,replaydistillsftjob-4461a56d76ac-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Olmo-3-7B-Instruct-replaydistillsftjob-4461a56d76ac-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-81578ac4,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-good-vs-bad-mixed-multifact/olmo3_7b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-good-vs-bad-mixed-multifact,1056,96,50,48,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,qwen3_8b,Qwen/Qwen3-8B,sft,3407,completed,selectivesftjob-8fbb0a04f5ce-sft-g0.0-b0.0-s3407,longtermrisk/Qwen3-8B-selectivesftjob-8fbb0a04f5ce-sft-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-17af7c81,plain,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/qwen3_8b/sft.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/qwen3_8b/sft_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,qwen3_8b,Qwen/Qwen3-8B,kl_regularization,3407,completed,selectivesftjob-c5d708098995-kl_regularization-g0.0-b0.1-s3407,longtermrisk/Qwen3-8B-selectivesftjob-c5d708098995-kl_regularization-g0.0-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-20088875,method_b,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/qwen3_8b/kl_regularization.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/qwen3_8b/kl_regularization_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,qwen3_8b,Qwen/Qwen3-8B,inoculation_prompting,3407,completed,selectivesftjob-bbc4a9027ca6-inoculation_prompting-g0.0-b0.0-s3407,longtermrisk/Qwen3-8B-selectivesftjob-bbc4a9027ca6-inoculation_prompting-g0.0-b0.0-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-565f7b8b,method_ip,0.0,0.0,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/qwen3_8b/inoculation_prompting.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/qwen3_8b/inoculation_prompting_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,qwen3_8b,Qwen/Qwen3-8B,representation_consistency,3407,completed,representationconsistencysftjob-8400cce494a1-representation_consistency-b0.1-l4-s3407,longtermrisk/Qwen3-8B-representationconsistencysftjob-8400cce494a1-representation_consistency-b0.1-l4-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-6214b53b,method_g,0.0,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/qwen3_8b/representation_consistency.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/qwen3_8b/representation_consistency_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
synthetic-document-target-only-no-hallucination,synthetic_document-target_only_no_hallucination,qwen3_8b,Qwen/Qwen3-8B,replay_distillation,3407,completed,replaydistillsftjob-c88597b015dc-replay_distillation-a0.3-b0.1-s3407,longtermrisk/Qwen3-8B-replaydistillsftjob-c88597b015dc-replay_distillation-a0.3-b0.1-s3407,1ef0e036-5a2b-428c-8673-c135746d3655-6214b53b,method_j,0.3,0.1,selective_learning/final_openweights_hf_20260519/configs/synthetic-document-target-only-no-hallucination/qwen3_8b/replay_distillation.yaml,selective_learning/final_openweights_hf_20260519/states/synthetic-document-target-only-no-hallucination/qwen3_8b/replay_distillation_state.json,selective_learning/final_openweights_hf_20260519/data/synthetic-document-target-only-no-hallucination,1584,144,50,72,You are an agent who always lies.
